sale_id,order_id,customer_id,product_id,order_date,ship_date,ship_mode,sales,quantity,discount,profit,order_date_clean
CA-2017-137582_8385,CA-2017-137582,CV-12805,"Office Supplies_Binders_Pressboard Hanging Data Binders for Unburst Sheets",09-04-2017,09-08-2017,"Standard Class",11.808,3,0.2,4.1328,2017-04-09
CA-2015-149601_8386,CA-2015-149601,TB-21625,"Office Supplies_Storage_Acco Perma 4000 Stacking Storage Drawers",5/28/2015,06-03-2015,"Standard Class",16.24,1,0,2.436,2015-05-28
CA-2015-149601_8387,CA-2015-149601,TB-21625,"Office Supplies_Storage_Personal Filing Tote with Lid, Black/Gray",5/28/2015,06-03-2015,"Standard Class",77.55,5,0,21.714,2015-05-28
CA-2014-139423_8388,CA-2014-139423,DG-13300,"Office Supplies_Appliances_Fellowes Superior 10 Outlet Split Surge Protector",11-01-2014,11-05-2014,"Standard Class",76.12,2,0,22.0748,2014-01-11
CA-2016-102596_8389,CA-2016-102596,RD-19810,"Office Supplies_Fasteners_OIC Colored Binder Clips, Assorted Sizes",12/27/2016,12/30/2016,"First Class",17.184,6,0.2,6.2292,2016-12-27
CA-2017-153227_8390,CA-2017-153227,CS-12250,"Office Supplies_Paper_Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 300/Messages",12-04-2017,12-06-2017,"First Class",11.76,2,0,5.7624,2017-04-12
CA-2017-110625_8391,CA-2017-110625,JB-16045,"Furniture_Furnishings_DAX Wood Document Frame",12/23/2017,12/30/2017,"Standard Class",27.46,2,0,9.8856,2017-12-23
CA-2016-142594_8392,CA-2016-142594,EJ-14155,"Technology_Phones_Jensen SMPS-640 - speaker phone",12-01-2016,12-06-2016,"Second Class",137.94,3,0,35.8644,2016-01-12
CA-2016-142594_8393,CA-2016-142594,EJ-14155,"Furniture_Furnishings_Executive Impressions 14"",12-01-2016,12-06-2016,"Second Class",111.15,5,0,48.906,2016-01-12
CA-2016-142594_8394,CA-2016-142594,EJ-14155,"Office Supplies_Appliances_Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",12-01-2016,12-06-2016,"Second Class",901.95,3,0,297.6435,2016-01-12
CA-2016-142594_8395,CA-2016-142594,EJ-14155,"Furniture_Tables_Chromcraft Round Conference Tables",12-01-2016,12-06-2016,"Second Class",366.009,3,0.3,-47.0583,2016-01-12
CA-2014-152254_8396,CA-2014-152254,BD-11620,"Office Supplies_Paper_Xerox 1913",6/30/2014,6/30/2014,"Same Day",310.688,7,0.2,108.7408,2014-06-30
US-2014-120236_8397,US-2014-120236,MR-17545,"Office Supplies_Binders_GBC VeloBinder Strips",09-03-2014,09-04-2014,"First Class",7.68,5,0.8,-11.52,2014-03-09
CA-2017-120061_8398,CA-2017-120061,SR-20425,"Furniture_Chairs_Office Star Flex Back Scooter Chair with White Frame",11-02-2017,11-07-2017,"Second Class",155.372,2,0.3,-35.5136,2017-02-11
CA-2015-133837_8399,CA-2015-133837,TH-21100,"Office Supplies_Storage_Neat Ideas Personal Hanging Folder Files, Black",4/13/2015,4/18/2015,"Standard Class",10.744,1,0.2,0.8058,2015-04-13
CA-2015-110814_8400,CA-2015-110814,BD-11635,"Office Supplies_Binders_Avery Arch Ring Binders",12-05-2015,12-09-2015,"Second Class",232.4,5,0.2,78.435,2015-05-12
CA-2015-110814_8401,CA-2015-110814,BD-11635,"Furniture_Chairs_Global Armless Task Chair, Royal Blue",12-05-2015,12-09-2015,"Second Class",164.646,3,0.1,12.8058,2015-05-12
CA-2015-110814_8402,CA-2015-110814,BD-11635,"Office Supplies_Paper_Xerox 188",12-05-2015,12-09-2015,"Second Class",22.68,2,0,11.1132,2015-05-12
CA-2016-154067_8403,CA-2016-154067,SM-20950,"Office Supplies_Paper_Xerox 1883",02-01-2016,02-07-2016,"Standard Class",105.52,4,0,48.5392,2016-01-02
CA-2017-140480_8404,CA-2017-140480,HE-14800,"Furniture_Furnishings_36X48 HARDFLOOR CHAIRMAT",07-08-2017,07-12-2017,"Standard Class",83.92,4,0,5.8744,2017-08-07
CA-2017-140480_8405,CA-2017-140480,HE-14800,"Technology_Accessories_Maxell 4.7GB DVD-R",07-08-2017,07-12-2017,"Standard Class",141.9,5,0,58.179,2017-08-07
CA-2017-140480_8406,CA-2017-140480,HE-14800,"Furniture_Furnishings_Tensor Track Tree Floor Lamp",07-08-2017,07-12-2017,"Standard Class",39.98,2,0,9.1954,2017-08-07
CA-2017-140480_8407,CA-2017-140480,HE-14800,"Office Supplies_Art_Newell 325",07-08-2017,07-12-2017,"Standard Class",28.91,7,0,8.673,2017-08-07
CA-2017-140480_8408,CA-2017-140480,HE-14800,"Office Supplies_Art_Hunt Boston Vacuum Mount KS Pencil Sharpener",07-08-2017,07-12-2017,"Standard Class",174.95,5,0,45.487,2017-08-07
CA-2015-134082_8409,CA-2015-134082,JK-15640,"Office Supplies_Binders_GBC Recycled Grain Textured Covers",12-11-2015,12/17/2015,"Standard Class",110.528,4,0.2,38.6848,2015-11-12
CA-2016-130820_8410,CA-2016-130820,ON-18715,"Furniture_Tables_Hon Racetrack Conference Tables",11/15/2016,11/15/2016,"Same Day",630.024,4,0.4,-199.5076,2016-11-15
CA-2016-159765_8411,CA-2016-159765,TH-21100,"Office Supplies_Art_4009 Highlighters by Sanford",05-09-2016,05-12-2016,"Second Class",27.86,7,0,9.1938,2016-09-05
CA-2017-132290_8412,CA-2017-132290,MD-17350,"Furniture_Tables_Bevis Traditional Conference Table Top, Plinth Base",03-10-2017,3/14/2017,"Standard Class",933.408,4,0.3,-173.3472,2017-10-03
CA-2016-147109_8413,CA-2016-147109,AH-10075,"Office Supplies_Paper_Xerox 214",12/17/2016,12/21/2016,"Standard Class",51.84,10,0.2,18.144,2016-12-17
CA-2016-147109_8414,CA-2016-147109,AH-10075,"Technology_Accessories_WD My Passport Ultra 1TB Portable External Hard Drive",12/17/2016,12/21/2016,"Standard Class",165.6,3,0.2,-6.21,2016-12-17
CA-2017-107265_8415,CA-2017-107265,ML-17755,"Office Supplies_Paper_Easy-staple paper",04-06-2017,04-12-2017,"Standard Class",106.32,3,0,49.9704,2017-06-04
CA-2017-118199_8416,CA-2017-118199,LB-16795,"Office Supplies_Binders_GBC Velobind Prepunched Cover Sets, Regency Series",05-09-2017,05-11-2017,"First Class",147.92,5,0.2,46.225,2017-09-05
CA-2017-118199_8417,CA-2017-118199,LB-16795,"Office Supplies_Storage_Home/Office Personal File Carts",05-09-2017,05-11-2017,"First Class",104.28,3,0,26.07,2017-09-05
CA-2017-118199_8418,CA-2017-118199,LB-16795,"Furniture_Tables_Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",05-09-2017,05-11-2017,"First Class",286.85,1,0,63.107,2017-09-05
CA-2017-118199_8419,CA-2017-118199,LB-16795,"Office Supplies_Storage_Rogers Profile Extra Capacity Storage Tub",05-09-2017,05-11-2017,"First Class",66.96,4,0,2.6784,2017-09-05
CA-2017-118199_8420,CA-2017-118199,LB-16795,"Technology_Accessories_Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",05-09-2017,05-11-2017,"First Class",199.98,2,0,87.9912,2017-09-05
CA-2017-150091_8421,CA-2017-150091,NP-18670,"Technology_Accessories_Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",10-12-2017,10/16/2017,"Standard Class",45,3,0,4.95,2017-12-10
CA-2017-150091_8422,CA-2017-150091,NP-18670,"Office Supplies_Fasteners_OIC Colored Binder Clips, Assorted Sizes",10-12-2017,10/16/2017,"Standard Class",17.9,5,0,8.771,2017-12-10
CA-2017-150091_8423,CA-2017-150091,NP-18670,"Furniture_Furnishings_DAX Two-Tone Silver Metal Document Frame",10-12-2017,10/16/2017,"Standard Class",40.48,2,0,17.4064,2017-12-10
CA-2017-150091_8424,CA-2017-150091,NP-18670,"Furniture_Bookcases_Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",10-12-2017,10/16/2017,"Standard Class",2154.9,5,0,129.294,2017-12-10
CA-2016-137652_8425,CA-2016-137652,EB-13750,"Office Supplies_Binders_GBC VeloBinder Strips",8/28/2016,8/30/2016,"First Class",18.432,8,0.7,-12.288,2016-08-28
CA-2015-128356_8426,CA-2015-128356,RP-19390,"Office Supplies_Supplies_Acme Design Line 8" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8" Cut",10-02-2015,10-07-2015,"Standard Class",10.944,2,0.2,0.9576,2015-02-10
CA-2017-167017_8427,CA-2017-167017,DC-12850,"Office Supplies_Supplies_Staple remover",11/23/2017,11/25/2017,"First Class",4.36,2,0,0.1744,2017-11-23
US-2017-132220_8428,US-2017-132220,DJ-13510,"Technology_Accessories_SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",11-12-2017,11/16/2017,"Standard Class",62.352,6,0.2,-10.9116,2017-12-11
CA-2016-118129_8429,CA-2016-118129,CL-12565,"Furniture_Furnishings_Eldon "L" Workstation Diamond Chairmat",12/19/2016,12/21/2016,"Second Class",303.92,5,0.2,-30.392,2016-12-19
US-2014-113124_8430,US-2014-113124,NC-18340,"Office Supplies_Storage_Space Solutions Commercial Steel Shelving",3/30/2014,04-05-2014,"Standard Class",129.3,2,0,6.465,2014-03-30
CA-2017-155621_8431,CA-2017-155621,KN-16450,"Furniture_Furnishings_Howard Miller Distant Time Traveler Alarm Clock",11-08-2017,11/13/2017,"Standard Class",274.2,10,0,112.422,2017-08-11
US-2014-127635_8432,US-2014-127635,SC-20260,"Office Supplies_Fasteners_Revere Boxed Rubber Bands by Revere",9/14/2014,9/18/2014,"Second Class",6.048,4,0.2,-1.3608,2014-09-14
US-2014-127635_8433,US-2014-127635,SC-20260,"Office Supplies_Paper_Xerox 1900",9/14/2014,9/18/2014,"Second Class",6.848,2,0.2,2.14,2014-09-14
US-2014-127635_8434,US-2014-127635,SC-20260,"Furniture_Furnishings_Stacking Trays by OIC",9/14/2014,9/18/2014,"Second Class",9.96,5,0.6,-6.723,2014-09-14
US-2014-127635_8435,US-2014-127635,SC-20260,"Office Supplies_Binders_Trimflex Flexible Post Binders",9/14/2014,9/18/2014,"Second Class",8.552,2,0.8,-13.6832,2014-09-14
CA-2015-151470_8436,CA-2015-151470,AM-10705,"Office Supplies_Binders_Wilson Jones Impact Binders",9/20/2015,9/26/2015,"Standard Class",45.584,11,0.2,16.5242,2015-09-20
CA-2015-112823_8437,CA-2015-112823,RA-19945,"Technology_Accessories_Maxell 4.7GB DVD-RW 3/Pack",12-10-2015,12/16/2015,"Standard Class",25.488,2,0.2,4.4604,2015-10-12
CA-2014-108861_8438,CA-2014-108861,MM-17260,"Office Supplies_Binders_Green Canvas Binder for 8-1/2" x 14" Sheets",5/28/2014,06-01-2014,"Standard Class",136.96,4,0.2,51.36,2014-05-28
CA-2017-114370_8439,CA-2017-114370,BN-11470,"Technology_Phones_Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black",3/14/2017,3/17/2017,"Second Class",49.616,2,0.2,4.9616,2017-03-14
CA-2016-158302_8440,CA-2016-158302,JB-16045,"Office Supplies_Paper_Ampad Gold Fibre Wirebound Steno Books, 6" x 9", Gregg Ruled",12-08-2016,12-12-2016,"Second Class",10.584,3,0.2,3.4398,2016-08-12
CA-2017-145779_8441,CA-2017-145779,DB-13615,"Office Supplies_Paper_Xerox 1883",05-06-2017,05-10-2017,"Standard Class",84.416,4,0.2,27.4352,2017-06-05
US-2016-155173_8442,US-2016-155173,JB-16045,"Technology_Phones_Wilson SignalBoost 841262 DB PRO Amplifier Kit",03-06-2016,03-10-2016,"Standard Class",431.94,2,0.4,-71.99,2016-06-03
US-2016-155173_8443,US-2016-155173,JB-16045,"Office Supplies_Binders_Avery Self-Adhesive Photo Pockets for Polaroid Photos",03-06-2016,03-10-2016,"Standard Class",2.043,1,0.7,-1.4982,2016-06-03
US-2016-155173_8444,US-2016-155173,JB-16045,"Technology_Phones_Grandstream GXP1160 VoIP phone",03-06-2016,03-10-2016,"Standard Class",68.238,3,0.4,-12.5103,2016-06-03
CA-2017-125451_8445,CA-2017-125451,AH-10075,"Furniture_Tables_KI Adjustable-Height Table",10/23/2017,10/24/2017,"First Class",240.744,4,0.3,-13.7568,2017-10-23
CA-2017-125451_8446,CA-2017-125451,AH-10075,"Furniture_Furnishings_Eldon 400 Class Desk Accessories, Black Carbon",10/23/2017,10/24/2017,"First Class",35,4,0,14.7,2017-10-23
CA-2017-125451_8447,CA-2017-125451,AH-10075,"Furniture_Furnishings_Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting",10/23/2017,10/24/2017,"First Class",210.68,2,0,50.5632,2017-10-23
CA-2017-125451_8448,CA-2017-125451,AH-10075,"Furniture_Tables_Office Impressions End Table, 20-1/2"H x 24"W x 20"D",10/23/2017,10/24/2017,"First Class",637.896,3,0.3,-127.5792,2017-10-23
CA-2017-125451_8449,CA-2017-125451,AH-10075,"Office Supplies_Paper_Wirebound Message Book, 4 per Page",10/23/2017,10/24/2017,"First Class",43.44,8,0,21.2856,2017-10-23
CA-2017-125451_8450,CA-2017-125451,AH-10075,"Office Supplies_Appliances_Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum",10/23/2017,10/24/2017,"First Class",2.22,1,0,0.666,2017-10-23
CA-2014-131387_8451,CA-2014-131387,AI-10855,"Technology_Phones_Samsung Galaxy Mega 6.3",4/28/2014,4/30/2014,"First Class",1679.96,5,0.2,125.997,2014-04-28
CA-2016-125087_8452,CA-2016-125087,TH-21115,"Furniture_Chairs_Global High-Back Leather Tilter, Burgundy",4/18/2016,4/23/2016,"Standard Class",344.372,4,0.3,-93.4724,2016-04-18
CA-2016-125087_8453,CA-2016-125087,TH-21115,"Office Supplies_Storage_Tennsco 16-Compartment Lockers with Coat Rack",4/18/2016,4/23/2016,"Standard Class",1554.936,3,0.2,77.7468,2016-04-18
CA-2016-125087_8454,CA-2016-125087,TH-21115,"Furniture_Furnishings_Howard Miller 16" Diameter Gallery Wall Clock",4/18/2016,4/23/2016,"Standard Class",127.88,5,0.6,-67.137,2016-04-18
CA-2016-154081_8455,CA-2016-154081,JE-15610,"Technology_Phones_Nortel Business Series Terminal T7208 Digital phone",5/22/2016,5/29/2016,"Standard Class",222.384,2,0.2,22.2384,2016-05-22
US-2017-118556_8456,US-2017-118556,TH-21235,"Furniture_Chairs_Global Task Chair, Black",5/28/2017,06-02-2017,"Second Class",106.869,3,0.3,-29.0073,2017-05-28
US-2017-118556_8457,US-2017-118556,TH-21235,"Office Supplies_Binders_Storex Dura Pro Binders",5/28/2017,06-02-2017,"Second Class",3.564,3,0.8,-6.237,2017-05-28
CA-2014-126200_8458,CA-2014-126200,JE-15715,"Office Supplies_Binders_Wilson Jones Elliptical Ring 3 1/2" Capacity Binders, 800 sheets",8/25/2014,8/29/2014,"Standard Class",25.68,3,0.8,-39.804,2014-08-25
CA-2014-126200_8459,CA-2014-126200,JE-15715,"Office Supplies_Binders_Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"",8/25/2014,8/29/2014,"Standard Class",12.384,3,0.8,-19.8144,2014-08-25
CA-2014-146500_8460,CA-2014-146500,AT-10735,"Office Supplies_Binders_Wilson Jones Standard D-Ring Binders",8/30/2014,09-04-2014,"Standard Class",25.3,5,0,11.891,2014-08-30
CA-2014-146500_8461,CA-2014-146500,AT-10735,"Office Supplies_Storage_Fellowes Bankers Box Stor/Drawer Steel Plus",8/30/2014,09-04-2014,"Standard Class",95.94,3,0,9.594,2014-08-30
CA-2015-169537_8462,CA-2015-169537,JH-15820,"Office Supplies_Labels_Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set",09-03-2015,09-07-2015,"Second Class",7.5,2,0,3.6,2015-03-09
CA-2014-100881_8463,CA-2014-100881,DR-12940,"Technology_Phones_AT&T TR1909W",3/28/2014,04-01-2014,"Standard Class",302.376,3,0.2,22.6782,2014-03-28
CA-2015-144043_8464,CA-2015-144043,AB-10165,"Technology_Accessories_Belkin Standard 104 key USB Keyboard",05-10-2015,5/15/2015,"Standard Class",46.688,4,0.2,-2.918,2015-10-05
CA-2015-116512_8465,CA-2015-116512,MC-18100,"Office Supplies_Storage_Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H",04-09-2015,4/14/2015,"Standard Class",17.94,3,0,3.0498,2015-09-04
CA-2015-101000_8466,CA-2015-101000,IG-15085,"Office Supplies_Appliances_Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room",04-09-2015,4/14/2015,"Standard Class",370.14,3,0,144.3546,2015-09-04
CA-2016-168557_8467,CA-2016-168557,FH-14275,"Office Supplies_Binders_Avery Heavy-Duty EZD  Binder With Locking Rings",9/19/2016,9/23/2016,"Standard Class",8.928,2,0.2,3.1248,2016-09-19
US-2016-164196_8468,US-2016-164196,AS-10285,"Furniture_Tables_Balt Solid Wood Round Tables",11-11-2016,11/17/2016,"Standard Class",2678.94,6,0,241.1046,2016-11-11
US-2017-132031_8469,US-2017-132031,PN-18775,"Furniture_Bookcases_O'Sullivan 4-Shelf Bookcase in Odessa Pine",4/23/2017,4/27/2017,"Standard Class",387.136,4,0.2,-14.5176,2017-04-23
US-2017-132031_8470,US-2017-132031,PN-18775,"Technology_Accessories_Maxell 4.7GB DVD-R",4/23/2017,4/27/2017,"Standard Class",45.408,2,0.2,11.9196,2017-04-23
US-2017-132031_8471,US-2017-132031,PN-18775,"Furniture_Furnishings_Tenex Chairmats For Use with Hard Floors",4/23/2017,4/27/2017,"Standard Class",77.952,3,0.2,-11.6928,2017-04-23
US-2017-132031_8472,US-2017-132031,PN-18775,"Office Supplies_Labels_Avery 496",4/23/2017,4/27/2017,"Standard Class",3,1,0.2,1.05,2017-04-23
CA-2015-169733_8473,CA-2015-169733,GM-14500,"Office Supplies_Storage_Eldon Simplefile Box Office",10/22/2015,10/26/2015,"Second Class",9.952,1,0.2,0.9952,2015-10-22
CA-2017-169404_8474,CA-2017-169404,NC-18625,"Office Supplies_Binders_Tuf-Vin Binders",04-09-2017,4/14/2017,"Standard Class",37.896,4,0.7,-29.0536,2017-09-04
CA-2017-169404_8475,CA-2017-169404,NC-18625,"Office Supplies_Paper_Xerox 1893",04-09-2017,4/14/2017,"Standard Class",65.584,2,0.2,23.7742,2017-09-04
CA-2017-134880_8476,CA-2017-134880,TW-21025,"Office Supplies_Paper_Xerox 1882",10/27/2017,11-01-2017,"Standard Class",44.784,1,0.2,16.2342,2017-10-27
CA-2015-145758_8477,CA-2015-145758,BF-11020,"Technology_Machines_Star Micronics TSP100 TSP143LAN Receipt Printer",10/30/2015,10/30/2015,"Same Day",1035.8,4,0,269.308,2015-10-30
CA-2017-158736_8478,CA-2017-158736,TT-21460,"Office Supplies_Art_Newell 335",12/18/2017,12/24/2017,"Standard Class",5.76,2,0,1.6704,2017-12-18
US-2016-119270_8479,US-2016-119270,SW-20245,"Office Supplies_Paper_Hammermill Color Copier Paper (28Lb. and 96 Bright)",03-12-2016,3/16/2016,"Standard Class",19.98,2,0,8.991,2016-12-03
CA-2014-109890_8480,CA-2014-109890,PG-18820,"Technology_Phones_Griffin GC17055 Auxiliary Audio Cable",7/21/2014,7/27/2014,"Standard Class",35.98,2,0,10.0744,2014-07-21
CA-2016-138583_8481,CA-2016-138583,DP-13390,"Office Supplies_Art_BIC Liqua Brite Liner",5/24/2016,5/28/2016,"Standard Class",16.656,3,0.2,3.3312,2016-05-24
US-2017-118535_8482,US-2017-118535,DJ-13510,"Office Supplies_Labels_Avery 473",02-11-2017,2/15/2017,"Standard Class",20.7,2,0,9.936,2017-11-02
CA-2016-126284_8483,CA-2016-126284,EN-13780,"Office Supplies_Binders_GBC Poly Designer Binding Covers",9/20/2016,9/24/2016,"Standard Class",83.7,5,0,41.013,2016-09-20
CA-2017-142391_8484,CA-2017-142391,PB-19150,"Furniture_Furnishings_12-1/2 Diameter Round Wall Clock",9/24/2017,9/24/2017,"Same Day",199.8,10,0,71.928,2017-09-24
CA-2017-124716_8485,CA-2017-124716,BD-11560,"Office Supplies_Paper_Xerox 1982",3/27/2017,3/31/2017,"Standard Class",45.68,2,0,21.0128,2017-03-27
CA-2017-124716_8486,CA-2017-124716,BD-11560,"Office Supplies_Paper_Xerox 1913",3/27/2017,3/31/2017,"Standard Class",110.96,2,0,53.2608,2017-03-27
CA-2017-124716_8487,CA-2017-124716,BD-11560,"Office Supplies_Paper_Unpadded Memo Slips",3/27/2017,3/31/2017,"Standard Class",11.94,3,0,5.97,2017-03-27
CA-2016-158841_8488,CA-2016-158841,SE-20110,"Technology_Machines_HP Designjet T520 Inkjet Large Format Printer - 24" Color",02-02-2016,02-04-2016,"Second Class",8749.95,5,0,2799.984,2016-02-02
CA-2016-158841_8489,CA-2016-158841,SE-20110,"Office Supplies_Binders_Presstex Flexible Ring Binders",02-02-2016,02-04-2016,"Second Class",36.4,8,0,18.2,2016-02-02
CA-2016-158841_8490,CA-2016-158841,SE-20110,"Furniture_Furnishings_Acrylic Self-Standing Desk Frames",02-02-2016,02-04-2016,"Second Class",18.69,7,0,7.1022,2016-02-02
CA-2017-106824_8491,CA-2017-106824,AT-10735,"Office Supplies_Fasteners_Brites Rubber Bands, 1 1/2 oz. Box",07-07-2017,07-11-2017,"Standard Class",5.94,3,0,0.1188,2017-07-07
CA-2015-109190_8492,CA-2015-109190,CC-12685,"Office Supplies_Paper_TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",10/23/2015,10/28/2015,"Standard Class",60.736,8,0.2,20.4984,2015-10-23
CA-2015-109190_8493,CA-2015-109190,CC-12685,"Technology_Copiers_Canon PC-428 Personal Copier",10/23/2015,10/28/2015,"Standard Class",479.976,3,0.2,161.9919,2015-10-23
CA-2015-109190_8494,CA-2015-109190,CC-12685,"Office Supplies_Binders_Ibico Plastic Spiral Binding Combs",10/23/2015,10/28/2015,"Standard Class",6.08,1,0.8,-10.336,2015-10-23
CA-2016-143154_8495,CA-2016-143154,AS-10225,"Technology_Accessories_WD My Passport Ultra 1TB Portable External Hard Drive",12-02-2016,12-08-2016,"Standard Class",165.6,3,0.2,-6.21,2016-02-12
CA-2014-169061_8496,CA-2014-169061,AB-10150,"Office Supplies_Art_Newell 345",03-05-2014,03-08-2014,"Second Class",59.52,3,0,15.4752,2014-05-03
CA-2014-169061_8497,CA-2014-169061,AB-10150,"Technology_Accessories_Logitech Wireless Gaming Headset G930",03-05-2014,03-08-2014,"Second Class",479.97,3,0,177.5889,2014-05-03
CA-2014-169061_8498,CA-2014-169061,AB-10150,"Office Supplies_Supplies_Acme Forged Steel Scissors with Black Enamel Handles",03-05-2014,03-08-2014,"Second Class",18.62,2,0,5.3998,2014-05-03
CA-2014-169061_8499,CA-2014-169061,AB-10150,"Office Supplies_Binders_GBC Wire Binding Combs",03-05-2014,03-08-2014,"Second Class",49.632,6,0.2,16.7508,2014-05-03
CA-2014-169061_8500,CA-2014-169061,AB-10150,"Office Supplies_Paper_Xerox 1891",03-05-2014,03-08-2014,"Second Class",97.82,2,0,45.9754,2014-05-03
CA-2015-102316_8501,CA-2015-102316,DH-13075,"Technology_Phones_Square Credit Card Reader",03-01-2015,03-03-2015,"Second Class",15.984,2,0.2,1.1988,2015-01-03
CA-2015-102316_8502,CA-2015-102316,DH-13075,"Furniture_Chairs_Global Deluxe Steno Chair",03-01-2015,03-03-2015,"Second Class",184.752,3,0.2,-20.7846,2015-01-03
CA-2014-164903_8503,CA-2014-164903,SR-20740,"Office Supplies_Paper_Xerox 204",2/20/2014,2/24/2014,"Standard Class",12.96,2,0,6.2208,2014-02-20
CA-2016-109400_8504,CA-2016-109400,NR-18550,"Furniture_Chairs_Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",05-02-2016,05-06-2016,"Standard Class",366.744,4,0.3,-110.0232,2016-02-05
CA-2016-130400_8505,CA-2016-130400,SJ-20125,"Office Supplies_Binders_Pressboard Hanging Data Binders for Unburst Sheets",03-08-2016,03-12-2016,"Standard Class",8.856,9,0.8,-14.1696,2016-08-03
CA-2016-130400_8506,CA-2016-130400,SJ-20125,"Technology_Accessories_Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",03-08-2016,03-12-2016,"Standard Class",27.96,5,0.2,8.388,2016-08-03
